ID;time;ActPass;value;Intensity
vp34;3;Passive;14,1128792947263;Low
vp34;3;Active;-4,85095571216382;Low
vp35;3;Passive;-21,7248306935355;High
vp35;3;Active;-11,0234641880235;High
vp35;3;Passive;5,26568287883746;Low
vp35;3;Active;0,0664848239881103;Low
vp36;3;Passive;16,3093316707369;High
vp36;3;Active;-8,47943631296873;High
vp36;3;Passive;23,284010939341;Low
vp36;3;Active;9,60159429868753;Low
vp37;3;Passive;-14,9288863206534;High
vp37;3;Active;-23,8749825570583;High
vp37;3;Passive;-3,47402057615877;Low
vp37;3;Active;-8,30915761864488;Low
vp38;3;Passive;2,2660439867822;High
vp38;3;Active;-11,9255590015638;High
vp38;3;Passive;11,0835195151386;Low
vp38;3;Active;-4,58430455093092;Low
vp39;3;Passive;-61,5988363018036;High
vp39;3;Active;-61,3402096652985;High
vp39;3;Passive;-49,9044009113312;Low
vp39;3;Active;-42,6512586686611;Low
vp40;3;Passive;3,31985347681772;High
vp40;3;Active;12,6047994700093;High
vp40;3;Passive;14,4872556333616;Low
vp40;3;Active;-9,48136189920642;Low
vp41;3;Passive;-42,2027316703796;High
vp41;3;Active;-30,1537099967003;High
vp41;3;Passive;-25,6910481581688;Low
vp41;3;Active;-31,3490325808525;Low
vp42;3;Passive;-14,9276677026749;High
vp42;3;Active;-22,419597497344;High
vp42;3;Passive;-7,83493282679701;Low
vp42;3;Active;-24,2721594085693;Low
vp43;3;Passive;5,13487760359074;High
vp43;3;Active;-15,2456772008587;High
vp43;3;Passive;-10,4602003137693;Low
vp43;3;Active;3,56018949571531;Low
vp44;3;Passive;-10,3162690688944;High
vp44;3;Active;-25,4364699015617;High
vp44;3;Passive;-2,53198034544382;Low
vp44;3;Active;9,96207706908532;Low
vp45;3;Passive;-47,7434337425232;High
vp45;3;Active;-43,5955485267639;High
vp45;3;Passive;-23,6329320936203;Low
vp45;3;Active;-47,9577299575806;Low
vp46;3;Passive;-21,7213662797213;High
vp46;3;Active;8,17350279157009;High
vp46;3;Passive;-5,04819366200327;Low
vp46;3;Active;0,112310424112715;Low
vp47;3;Passive;7,68760046327545;High
vp47;3;Active;-14,6977236872455;High
vp47;3;Passive;-25,9593400645256;Low
vp47;3;Active;9,26487421707157;Low
vp48;3;Passive;-3,75845408064907;High
vp48;3;Active;-0,945002232273342;High
vp48;3;Passive;-14,7277409937194;Low
vp48;3;Active;2,58026517452305;Low
vp49;3;Passive;-13,0338118979484;High
vp49;3;Active;3,59678133581392;High
vp49;3;Passive;1,82746693017735;Low
vp49;3;Active;-5,39767924848152;Low
vp50;3;Passive;-16,9715135982037;High
vp50;3;Active;-41,1597669911385;High
vp50;3;Passive;-10,2399238308146;Low
vp50;3;Active;-19,4588462042809;Low
vp52;3;Passive;2,80784031069092;High
vp52;3;Active;-5,68774275234807;High
vp52;3;Passive;-30,7897900753021;Low
vp52;3;Active;-5,37776903484797;Low
vp01;4;Passive;-15,8702774109822;High
vp01;4;Active;-13,5653668477535;High
vp01;4;Passive;1,29381118145445;Low
vp01;4;Active;-6,71848969668755;Low
vp02;4;Passive;-11,27824351046;High
vp02;4;Active;4,07447232743667;High
vp02;4;Passive;1,89903348160023;Low
vp02;4;Active;-11,8731424522064;Low
vp03;4;Passive;6,61289119481551;High
vp03;4;Active;5,07553872819041;High
vp03;4;Passive;16,2911066861016;Low
vp03;4;Active;-11,8026694197679;Low
vp04;4;Passive;-11,3022593984422;High
vp04;4;Active;-45,4949876079559;High
vp04;4;Passive;-31,6808472070694;Low
vp04;4;Active;-41,8630135583878;Low
vp06;4;Passive;-50,2510419387817;High
vp06;4;Active;-53,045749382019;High
vp06;4;Passive;2,93370484463521;Low
